Name,City,State,Latitude,Longitude,Source
"ACER Nitro 5 (AN515-52-76YJ) schwarz Gaming-Notebook 15,6 Zoll FHD 8GB",Ronnenberg,Niedersachsen,52.3166623,9.6532075,eBay
"MacBook Pro (Retina 15 Zoll, Anfang 2013), 8 GB RAM, 2,4 GHz, 250 GGB SSD, A1398",Warstein,Nordrhein-Westfalen,51.4458105,8.3536824,eBay
"MacBook Pro 13"" 2016 Touch Bar, generalüberholt ",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"HP Pavillion Notebook, 17"", 16GB, AMD A8-6410 APU, 500GB-SSD, Win10-Prof-64b",Paderborn,Nordrhein-Westfalen,51.7177044,8.752653,eBay
"Laptop Acer Extensa 5635*15,6 Zoll*Intel Core 2 Duo 2,2*4GB RAM*250GB HDD*WLANn*",Bückeburg,Niedersachsen,52.2611037,9.0488959,eBay
Notebook HP G62 Intel Core i3 CPU 240GB SSD 4 GB RAM Windows 10 Pro,Harsewinkel,Nordrhein-Westfalen,51.9617153,8.2252425,eBay
Notebook HP Pavilion G6-1210SG Laptop 4GB 500GB Festplatte Windows 10,Enger,Nordrhein-Westfalen,52.1394015,8.5588818,eBay
Fujitsu Stylistic R727 Tablet - 8GB Ram - 256GB M2 SSD,Salzhemmendorf,Niedersachsen,52.0681341,9.5878533,eBay
Business - Notebook HP ProBook 4535s Windows 10 aktiviert - Akku ALU - Gehäuse !,Ostbevern,Nordrhein-Westfalen,52.0362198,7.8400336,eBay
Notebook/Laptop Lenovo SL510 . Windows10 PRO. HDMI. Neuer Akku!,Hannover,Niedersachsen,52.3744779,9.7385532,eBay
HP ZBook X2 G4,Ladbergen,Nordrhein-Westfalen,52.1363237,7.7391678,eBay
mac book air 2020,Soest,Nordrhein-Westfalen,51.5725501,8.1061259,eBay
"Apple MacBook Pro Touchbar 15"" i7 2,6 Ghz 16 GB Ram 256 GB SSD A1707",Möhnesee,Nordrhein-Westfalen,51.5,8.13333,eBay
"Acer Nitro 5 AN515-54 15,6 Zoll (512GB SSD, Intel Core i5 9. Gen 4,10GHz, 8GB) …",Soest,Nordrhein-Westfalen,51.5725501,8.1061259,eBay
HP 15s-eq0355ng / Ryzen 3500U / 8GB Ram/ 512GB SSD,Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
"Apple MacBook Pro  15.4"" Laptop 2008  2,4GHz 2GB RAM 256GB SDRAM",Rheda-Wiedenbrück,Nordrhein-Westfalen,51.8428202,8.2985615,eBay
"Sony VAIO 17.3""  Intel® Core™ i3-2350M - 240GB SSD - 8GB RAM - Win10",Boffzen,Niedersachsen,51.7510044,9.3965915,eBay
Lenovo IdeaPad S340 15-API + Garantie (AMD Ryzen5 3500U/VEGA 8/8GB DDR4/1TB SSD),Kirchlengern,Nordrhein-Westfalen,52.1983452,8.6440034,eBay
"Apple MacBook Air Retina 13” 2020,neu,originalverpackt",Beverungen,Nordrhein-Westfalen,51.6676535,9.3759072,eBay
"Laptop Medion P8614; 18,4""; i5-450m 2,4 GHz; 8 GB RAM; 128 GB SSD; Win10 Pro x64",Bad Sassendorf,Nordrhein-Westfalen,51.5858518,8.1692402,eBay
Apple Macbook Pro 13 256GB Touch Bar 2018 ,Syke,Niedersachsen,52.9131332,8.8198737,eBay
"Lenovo IdeaPad C340-14API 35,6cm (14"") AMD Ryzen 3 3200U 8GB 256GB W10",Langenhagen,Niedersachsen,52.443118,9.738994,eBay
Apple MacBook Pro 16 Zoll - 512GB,Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"ASUS F751S, Notebook, Laptop, 17,3 Zoll WIN10 + OVP",Wunstorf,Niedersachsen,52.4257979,9.4294425,eBay
"Apple MacBook Pro 15"" Laptop , 256GB - MJLQ2D/A - (Juni, 2015, Silber)",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
HP ENVY X360 15-aq106ng  ,Bielefeld,Nordrhein-Westfalen,52.0191005,8.531007,eBay
Dell Latitude 7275 tablet intel core m5-6Y57,Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
"Apple MacBook Air 13,3"", silber, 128GB SSD, 8GB, Intel Core i5, 8GB, OVP, Zubeh.",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Apple MacBook Pro (13-inch, Retina Display) Touch bar",Bielefeld,Nordrhein-Westfalen,52.0191005,8.531007,eBay
Lenovo Ultrabook IdeaPad Slim 1-11AST-05(81VR000XGE),Warstein,Nordrhein-Westfalen,51.4458105,8.3536824,eBay
"Lenovo ThinkPad T420 | Intel Core i5 | 2,50 GHz | DVD - Laufwerk | NVIDIA Graphi",Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
"HP 15-da0617ng, 15,6"" FHD, i7-7500U, 8GB RAM, 128GB SSD u. 1TB HDD",Kalefeld,Niedersachsen,51.8,10.0333,eBay
"Apple MacBook Pro A1502 33,8 cm (13,3 Zoll) Laptop - ME864D/A (Oktober, 2013)",Bad Fallingbostel,Niedersachsen,52.8654484,9.6930195,eBay
"Apple MacBook Pro 15"" 2011  i7 2.2 Ghz  4GB RAM  250GB SSD 1 Jahr Gewährleistung",Seesen,Niedersachsen,51.8905566,10.1703902,eBay
"Apple MacBook Pro 15"" A1286 Mitte 2012 Intel i7 2,3GHz 16 GB RAM 256 GB SSD",Isernhagen,Niedersachsen,52.4531464,9.8348014,eBay
"Apple MacBook Pro 17 Zoll 250 GB SSD, Intel Core i7 2,2 GHz 16GB",Twistringen,Niedersachsen,52.7992604,8.6421452,eBay
MacBook Pro A1502 (Anfang 2015) Schweizer Variante,Mettingen,Grand Est,48.8129002,7.2109999,eBay
"Apple MacBook Pro 15"" 1TB SSHD -4GB RAM - 2009 - TOP",Bünde,Nordrhein-Westfalen,52.2003644,8.5827558,eBay
"Microsoft Surfacebook wie neu, kaum benutzt. i5 mit viel Zubehör",Burgdorf,Bern/Berne,47.0571316,7.6237466,eBay
Lenovo Yoga Book - Portable PC [WiFi + LTE] 64GB - TOP ZUSTAND - Gunmetal Grey,Werther,Nordrhein-Westfalen,52.0747049,8.4162078,eBay
"Lenovo Legion y730 - 17,3 Zoll / i7 8.Gen / 4,1 GHz",Seelze,Niedersachsen,52.3964639,9.594287,eBay
"Wie neu!Lenovo Yoga Book C930 YB-J912F - 10.8"" Touch Core i5  256GB SSD Tasche",Burgdorf,Bern/Berne,47.0571316,7.6237466,eBay
"Apple MacBook Pro 13,3-Zoll Laptop - MGX82D/A (Juli, 2014)",Hamm,Nordrhein-Westfalen,51.6804093,7.815197,eBay
Ultrabook Dell XPS 13 9370 i7 4GH – 16GB RAM – 512GB SSD – Touchscreen UHD – OVP,Winsen,Schleswig-Holstein,53.8320018,10.01568,eBay
"CSL Revolve 14,1"" Notebook Laptop Netbook 240 GB SSD Windows 10 Home",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
Apple MacBook Pro 13 2016 256GB 8GB RAM OVP BaseQi,Bremen,Bremen,53.0758196,8.8071646,eBay
Medion Erazer X7851,Visselhövede,Niedersachsen,52.9847596,9.5782553,eBay
acer laptop,Lippstadt,Nordrhein-Westfalen,51.6747074,8.347194,eBay
"Medion Akoya MD 99585 17,3 Zoll, Core I5,1TB HD, 8GB Ram, ",Altenberge,Nordrhein-Westfalen,52.0468367,7.4669887,eBay
"Apple MacBook Pro 15,4 Zoll (512GB SSD, Intel i7 2,90GHz, 16GB RAM), Space Grau",Bad Essen,Niedersachsen,52.3195756,8.3440599,eBay
"Apple MacBook Pro 13,3 Zoll (512GB SSD, Intel Core i5 10. Gen, 3,80 GHz,...",Bielefeld,Nordrhein-Westfalen,52.0191005,8.531007,eBay
HP 8560w Elitebook,Rheine,Nordrhein-Westfalen,52.2797707,7.4373615,eBay
"Apple MacBook 12"" / 8 GB RAM / 512 GB / 1,3 GHz / 2017 / WIE NEU / 84 Ladezyklen",Hameln,Niedersachsen,52.1039941,9.3561569,eBay
"Fujitsu Lifebook E734  i7-4702MQ 4x2,20GHz 8GB 256GB SSD Intel HD 4600 TB CAM B1",Bad Salzuflen,Nordrhein-Westfalen,52.0857452,8.7534422,eBay
"ThinkPad W541 i7-3,80GHz/ 32GB Speicher/ 1TB SSD/ 3K 2880 x 1620 / Nvidia Quadro",Horn-Bad Meinberg,Nordrhein-Westfalen,51.8801277,8.9731695,eBay
"APPLE MACBOOK PRO 15"" SPACE GRAU, LATE 2016, 16 GB RAM, 1 TB SSD",Achim,Niedersachsen,53.0068811,9.0425504,eBay
"Microsoft Surface Pro 4, Intel Core m3-6Y30, 4GB RAM, 128GB Samsung SSD, Win 10",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
Apple MacBook Air 2020 i3 1.1 8 GB 256 GB A2179 Space Gray,Bremen,Bremen,53.0758196,8.8071646,eBay
"Apple MacBook Air 2013 13 Zoll Notebook A1466 Core i5 1,3 GHz 4 GB RAM 128GB SSD",Herford,Nordrhein-Westfalen,52.1152245,8.6711118,eBay
"HP 15,6 Zoll Notebook 512 GB SSD Ryzen 5, 8 GB RAM Win 10 15s-eq0355ng OVP",Osnabrück,Niedersachsen,52.266837,8.049741,eBay
"Apple MacBook Pro 16"" w/ Touchbar i9 32GB RAM 1TB SSD - Space Grau",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
Microsoft Surface Pro (2017) Intel Core i7 256GB SSD 8GB RAM + Type Cover + Pen,Marsberg,Nordrhein-Westfalen,51.4542269,8.8550354,eBay
"MacBook Pro 13"" 2018 Space Gray 2.3 Ghz 8GB 256GB MR9Q2D OVP",Sehnde,Niedersachsen,52.3144002,9.9647193,eBay
"DELL Latitude 7280 12,5"" FHD Touch i5-7200U 2.50GHz 8GB RAM 256GB SSD TPM fehler",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
Lenovo ThinkPad E540 Notebook,Saerbeck,Nordrhein-Westfalen,52.1749391,7.6349894,eBay
Fujitsu Lifebook S761 / i5-2520M / 4X 2.50GHz / RAM - 4GB / HDD - 500GB / Win 10,Lippstadt,Nordrhein-Westfalen,51.6747074,8.347194,eBay
"Microsoft Surface Go 2 Pentium Gold 4425Y, 8 GB RAM, 128 GB SSD, silber",Bremen,Bremen,53.0758196,8.8071646,eBay
"DELL XPS 15 9570   15,6 Zoll FHD   512 GB SSD   16 GB RAM   Core i7   GTX 1050Ti",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
"Ultrabook Dell Latitude E7470 i5-3,0GHz 8GB-RAM SSD AKKU-TOP 14""FHD FINGERPRINT",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"HP EliteBook 840 G3 14"" Ultrabook 2,4GHz i5-6300U 8GB RAM 256GB SSD Windows 10",Garbsen,Niedersachsen,52.4276606,9.6005102,eBay
"15"" DELL E5550 TOUCHSCREEN; i7 2,6 GHz; 8 GB DDR3 RAM; 250 SSD; NVIDIA; WIN10Pro",Wildeshausen,Niedersachsen,52.897103,8.4364342,eBay
"Apple MacBook Pro Intel Core i7 3,5GHz, 16GB RAM, 512GB SSD, MID 2017 - Space Gr",Bad Iburg,Niedersachsen,52.1576093,8.0454627,eBay
Honor MagicBook 14 Zoll / 256 GB SSD / 8 GB / Silver / AMD Ryzen 5 3500U / Neu,Minden,Nordrhein-Westfalen,52.2881045,8.9168852,eBay
"Apple MacBook Pro A1502 33,8 cm (13,3 Zoll) Laptop - ME864D/A (Oktober, 2013)",Burgwedel,Niedersachsen,52.5,9.86667,eBay
"Apple MacBook Pro 15"" A1398 2014 2015 BTO i7 2,5 GHz 16Gb  512Gb 2Gb GPU RETINA",Minden,Nordrhein-Westfalen,52.2881045,8.9168852,eBay
Lenovo Thinkpad T61,Ronnenberg,Niedersachsen,52.3166623,9.6532075,eBay
"Apple MacBook A1534 12 Zoll, Gold, 8 GB RAM, 512 GB Flashspeicher, Retina-Displ.",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
NotebookLaptop Asus R558U,Isernhagen,Niedersachsen,52.4531464,9.8348014,eBay
"Lenovo Legion Y540-17IRH-PG0 17,3 Zoll 1TBHDD, 256 GB SSD, Intel Core i5, GTX",Rheda-Wiedenbrück,Nordrhein-Westfalen,51.8428202,8.2985615,eBay
"Apple MacBook Air A1465 11 Zoll Laptop, Mitte 2013, 1,3 GHz, 4 GB RAM, 128 GB",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
"APPLE MVVJ2D/A MacBook Pro, Notebook mit 16 Zoll Display, Core™ i7 Prozessor, 16",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
"Newest Laptop Teclast F7S 14.1"" 1920x1080 IPS Notebook 8GB RAM 128GB ROM Laptops",Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
"Newest Laptop Teclast F7S 14.1"" 1920x1080 IPS Notebook 8GB RAM 128GB ROM Laptops",Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
"Ultrabook Dell Latitude E7240 Intel i5 4310U-2,0GHz 8GB-RAM 128SSD 12,5""HD WIN10",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Dell Latitude E7470 Ultrabook, Intel I5-6300U mit 2,4GHz, 8GB Ram, 500GB SSD",Stuhr,Niedersachsen,53.027353,8.7497818,eBay
ASUS Laptop TUF Gaming FX705DY-AU047 Ryzen 5-3550H 8GB RAM 512GB SSD,Bad Salzuflen,Nordrhein-Westfalen,52.0857452,8.7534422,eBay
"Dell Latitude E5570 / 15,6""(39,6cm) i5-6300U 2x2,4GHz 8GB 500GB Laptop *NB-1002*",Andervenne,Niedersachsen,52.5103219,7.570672,eBay
Huawei MateBook 13 Zoll Notebook i7 8GB RAM 512GB SSD Win10H grau - Zustand gut,Bremen,Bremen,53.0758196,8.8071646,eBay
"ASUS ZenBook UX433FN-A6782T 14"" FHD / i7-8565U / 16GB / 512GB SSD / MX150 / Win",Weyhe,Niedersachsen,52.9821257,8.8495643,eBay
"### HP ProBook 640 G1 14"" Intel Core i5-4210M 2,60GHz 128GB SSD 8GB RAM ###",Bad Salzuflen,Nordrhein-Westfalen,52.0857452,8.7534422,eBay
"Lenovo ThinkPad X250 i5, 12,5"", 8GB, SSD , WIN10, Guter Zustand!",Hessisch Oldendorf,Niedersachsen,52.1698382,9.2506531,eBay
"Acer Aspire 5 A515 i5-8250U 15,6"" 16GB Optane + 12GB RAM 240GB SSD Win 10",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
HP Gaming Pavilion 15-ec0155ng ,Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
15.6 Zoll Laptop 4GB RAM 64GB SSD Intel Celeron J3160 Windows 10 Pro Computer mi,Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
Acer Aspire E15 i7 7th Generation ,Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"HP ZBook 15u G2, Core i7-5600U, 8GB RAM, 1TB SSD, FirePro M4170 (J8Z89ET#ABD)",Isernhagen,Niedersachsen,52.4531464,9.8348014,eBay
"Lenovo V340-17IWL intel 8. Gen. 17.3"" FullHD IPS, 8GB RAM, 256GB SSD, Win 10 Pro",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
Lenovo G70-80 Notebook mit original Verpackung,Wietzen,Niedersachsen,52.7104614,9.0731435,eBay
"Lenovo ThinkPad L430 14 Zoll Intel Core i3 3.Gen, 2,50GHz 120GB SSD 8GB RAM",Extertal,Nordrhein-Westfalen,52.0906649,9.0947816,eBay
"Lenovo Yoga S740-14IIL Mica, 14"", Intel Core i7-1065G7, 512GB SSD, 16GB RAM, WIN",Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
15.6 Zoll Laptop 4GB RAM 64GB SSD Intel Celeron J3160 Windows 10 Pro Computer mi,Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
"Notebook Lenovo Thinkpad T420s, 2.5-3.2GHz, 120GB SSD,5GBRam",Hövelhof,Nordrhein-Westfalen,51.820814,8.658832,eBay
"DELL Latitude E7240 i5-4210U 1.70GHz 8GB RAM 128GB SSD 12,5"" Zoll HD W10P",Münster,Nordrhein-Westfalen,51.9625101,7.6251879,eBay
Dell Latitude 5500 i5-8365U 8GB RAM 256GB SSD FULL HD,Hildesheim,Niedersachsen,52.1521636,9.9513046,eBay
"Lenovo ThinkPad X220 i5-2450M 4GB 12,5"" Laptop",Neuenkirchen-Vörden,Niedersachsen,52.51092115,8.09015851582962,eBay
"Apple MacBook Pro 15,4 Zoll 2,2 GHz - A1226 OVP",Bremen,Bremen,53.0758196,8.8071646,eBay
Toshiba Tecra A10-14M notebook laptop 15 zoll gebraucht WIN 10 Prof.,Eime,Niedersachsen,52.0746587,9.7232316,eBay
"Dell 3510 i7-6700HQ 15,6 Zoll Full HD IPS OHNE RAM OHNE AKKU OHNE HDD",Bad Iburg,Niedersachsen,52.1576093,8.0454627,eBay
Lenovo Thinkpad T61,Ronnenberg,Niedersachsen,52.3166623,9.6532075,eBay
"Dell Latitude E5540 i5-4200U 8GB RAM 120GB SSD, 190 GB HDD",Minden,Nordrhein-Westfalen,52.2881045,8.9168852,eBay
"Notebook Asus X93S 18,4 Zoll Display I5 CPU 2,4 Ghz , 4 GB Ram",Helpsen,Niedersachsen,52.30414035,9.131157923359668,eBay
"Apple MacBook Pro 13"" Laptop , 2017 - Funktioniert Einwandfrei! Displayfehler.",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"ASUS Core i5 2.40 GH , RAM 8 GB , HDD 1TB Notebook",Bremen,Bremen,53.0758196,8.8071646,eBay
"DESIGN ULTRABOOK HP ELITEBOOK 725 G3 CPU-4x3,2GHz 256SSD 8GB WEBCAM WIN10 1,26KG",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
HP ProBook X360 440 G1 TOP!,Visselhövede,Niedersachsen,52.9847596,9.5782553,eBay
"Lenovo ThinkPad Yoga 260 12,5"", i5-6300U # 8GB und 512GB SSD, Webcam",Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
"Lenovo Thinkpad 14"" Notebook T440, 8GB, 250GB SSD, i5-4300, Windows 10Pro",Wunstorf,Niedersachsen,52.4257979,9.4294425,eBay
Asus ZenBook Pro UX480FD 14 Zoll i5 8GB RAM 512GB Win10 blau - Akzeptabel,Bremen,Bremen,53.0758196,8.8071646,eBay
"CAD ZERTIFIZIERTES WORKSTATION DELL PRECISION M4700 i7-QUADRO 15,6""FHD SSD 16GB",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Notebook HP Elitebook 8470p Intel Core i5-3320M 2,6GHz 8GB 256GB SSD HD+",Extertal,Nordrhein-Westfalen,52.0906649,9.0947816,eBay
Apple MacBook pro 13Zoll - 8GB Model 2020,Hamm,Nordrhein-Westfalen,51.6804093,7.815197,eBay
"Alienware M11X Intel Core Duo U7300 / 11,6"" / 8GB RAM / 250GB SSD / Win 10",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Apple MacBook Pro Retina 13 Zoll Anfang 2015 16 GB Intel Core i5 2,7 GHz Iris",Bad Salzuflen,Nordrhein-Westfalen,52.0857452,8.7534422,eBay
"Apple MacBook Air 13,3 Zoll (128GB SSD, Intel Core i5 8. Gen., 1,60GHz, 8GB)...",Peine,Niedersachsen,52.3217849,10.2349489,eBay
hp omen gaming laptop,Elze,Niedersachsen,52.1187857,9.7386084,eBay
"ASUS ZenBook UX305CA-FC022T (13.3 Zoll, 250GB SSD, 8GB RAM) Windows 10 OVP",Wunstorf,Niedersachsen,52.4257979,9.4294425,eBay
"Apple MacBook Pro 15"" (2014) Core i7 2,2 GHz - Silber 256 GB SSD 16 GB #Akzep...",Bad Sassendorf,Nordrhein-Westfalen,51.5858518,8.1692402,eBay
"HP 250 G6 Intel core i5 7th Gen 39,6 cm (15,6”)",Garbsen,Niedersachsen,52.4276606,9.6005102,eBay
"Lenovo V110-14IAP Pentium N4200 Quad Core 8GB RAM 128GB SSD 14"" Display Laptop",Laatzen,Niedersachsen,52.3077423,9.8132829,eBay
"Lenovo Thinkpad T530 Intel i5 2,5Ghz 4Gb 320Gb 15.6"" 1600x900 Win7Pro DVD J74 B",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Dell Precision 5510 i7 4x2.7 16GB 512GB SSD 15.6"" 4K 3840x2160 Touch Win 10 /AB",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Microsoft Surface Book 1703 13"" i5-6300U 2.4GHz 8GB 128GB SSD Win 10 Pro B-Ware",Ennigerloh,Nordrhein-Westfalen,51.8359553,8.0255988,eBay
"ASUS ZenBook Flip UX360UA Intel Core i7 7500U 2,70GHz 256GB SSD 8GB RAM TOUCH",Schieder-Schwalenberg,Nordrhein-Westfalen,51.8973691,9.1782795,eBay
apple macbook a1342,Ibbenbüren,Nordrhein-Westfalen,52.2774772,7.7151417,eBay
HP EliteBook 840 G4 Full HD i5-7200U 8 GB RAM 128 GB SSD CAM 2. Wahl,Bad Iburg,Niedersachsen,52.1576093,8.0454627,eBay
"Macbook Pro 13 (late 2016), SpaceGray 8GB, 256GB neue Teile (siehe Text)",Paderborn,Nordrhein-Westfalen,51.7177044,8.752653,eBay
"Apple MacBook Pro A1286 39,1 cm (15,4 Zoll) Laptop - MC118D/A (Juni, 2009)",Syke,Niedersachsen,52.9131332,8.8198737,eBay
Originalverpackung von Apple MacBook Pro 16 Zoll. Nur Leerkarton. ,Bielefeld,Nordrhein-Westfalen,52.0191005,8.531007,eBay
"DESIGN ULTRABOOK HP ELITEBOOK FOLIO 1020 M-5Y71 2,9GHz SSD 8GB WEBCAM WIN10 FHD",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Fujitsu Lifebook E752 Intel Core i5-3320M 2x 2,6GHz 15,6"" 8GB RAM 128GB SSD DVD",Bramsche,Niedersachsen,52.4076948,7.979647,eBay
"Lenovo Ultrapad Yoga 2 Pro 13,3"" Laptop QHD+ Touchscreen Intel Core i7 8GB 512GB",Schloß Holte-Stukenbrock,Nordrhein-Westfalen,51.9017108,8.6353438,eBay
"Panasonic Toughbook CF-19 10,4 Zoll Notebook/Laptop Diagnoselaptop",Weyhe,Niedersachsen,52.9821257,8.8495643,eBay
"Apple MacBook Pro A1286 15,4-Zoll 2,4 GHz i7 16 GB RAM 250 GB SSD 750 GB HDD",Twistringen,Niedersachsen,52.7992604,8.6421452,eBay
"Lenovo V15-IIL 82C 15.6""/i3-1005G1/4/256SSD/NOOS",Lübbecke,Nordrhein-Westfalen,52.3027209,8.6183054,eBay
Lenovo Legion Y520 i5-7300HQ 8GB RAM 128GB SSD 1TB HDD schwarz - Zustand gut,Bremen,Bremen,53.0758196,8.8071646,eBay
"Lenovo (*FP*) S130-14IGM Intel Pentium Silver N5000 1,10GHz 128GB SSD 4GB Win 10",Delmenhorst,Niedersachsen,53.0528092,8.6294626,eBay
Lenovo Ideapad MIIX 510 80U10007UK - gebraucht komplett top,Gersten,Niedersachsen,52.5709728,7.4953102,eBay
Laptop Notebook  Fujitsu LIFEBOOK E Serie E756 * HDMI ,Hannover,Niedersachsen,52.3744779,9.7385532,eBay
ASUS Zenbook,Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Ultrabook Dell Latitude E7470 i5 6300U-3,0GHz 8GB-RAM 256SSD AKKU-TOP 14""HD+",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"notebook laptop Media Broadcarst 13,38 Zoll",Bevern,Schleswig-Holstein,53.7555192,9.7711499,eBay
"Teclast F7 Plus 14.1"" 8GB RAM 256GB SSD Laptop FULL HD 1920 x 1080 Intel Gemini ",Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
"Teclast F7 Plus 14.1"" 8GB RAM 256GB SSD Laptop FULL HD 1920 x 1080 Intel Gemini ",Lehrte,Niedersachsen,52.3749334,9.9748557,eBay
Dell Precision M6500 17 Zoll Notebook/Laptop i7 MEGA GRAFIK 8GB RAM 500GB HDD *A,Hannover,Niedersachsen,52.3744779,9.7385532,eBay
HP ProBook 450 G2 Intel Core i5-4210U 1.7GHz 2.4GHz 8GB 500GB Win10 (*FP*),Delmenhorst,Niedersachsen,53.0528092,8.6294626,eBay
"Lenovo ThinkPad Yoga 260 12,5"", i5-6300U # 8GB und 512GB SSD, Webcam",Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
"Lenovo ThinkPad Yoga 260 12,5"", i5-6300U # 8GB und 512GB SSD, Webcam",Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
"Ultrabook Dell Latitude E7250 Intel i5 5300U-2,3GHz 8GB-RAM 128SSD 12,5""HD WIN10",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"Wunderschönes weißes Asus F551M Quad Core 15,6"" 8GB RAM, 120GB SSD / Akku NEU",Garbsen,Niedersachsen,52.4276606,9.6005102,eBay
MacBook Pro Retina 13“ Ende 2013 / Beschreibung lesen,Georgsmarienhütte,Niedersachsen,52.2,8.05,eBay
"Dell Latitude E5570  i5-6300U, 8GB, 256GB SSD, 15.6'' Full HD, LTE,  Win 10 Pro",Hilgermissen,Niedersachsen,52.8438757,9.1571369,eBay
Dell XPS L502 i7  250 GB SSD,Diepholz,Niedersachsen,52.6113677,8.372661,eBay
Huawei MateBook 13 Zoll i5-8265U 8GB RAM 256GB SSD Notebook - Zustand gut,Bremen,Bremen,53.0758196,8.8071646,eBay
"Asus T300CHI (Intel Core-M-5Y10, 1,1GHz, 8GB RAM, 128GB SSD)",Hamm,Nordrhein-Westfalen,51.6804093,7.815197,eBay
"Apple MacBook Pro 15,4-Zoll / IntelCore i7 / Oktober 2011",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"MSI Gaming Notebook GL62M 7REX GTX 1050ti Intel Core i5-7300HQ 2,5GHz 8GB RAM",Hamm,Nordrhein-Westfalen,51.6804093,7.815197,eBay
"TOP Laptop Acer Aspire E17 E5-731 17,3"" Zoll 8GB 1TB HDD Win 10",Hannover,Niedersachsen,52.3744779,9.7385532,eBay
"HP 250 G7 Intel core i5 8th Gen 39,6 cm (15,6”)",Garbsen,Niedersachsen,52.4276606,9.6005102,eBay
"Dell Latitude E6420, i5-2520M, 8GB RAM, 1TB HDD, W 10-Pro installiert, kein NT ",Beckum,Nordrhein-Westfalen,51.7555148,8.041135,eBay
"Top Gamer Notebook OMEN HP 17-an104ng 17,3 Zoll, Intel i7-8750H, 6x 2.20GHz, GTX",Steinhagen,Mecklenburg-Vorpommern,53.8436425,11.929235,eBay
"Huawei MateBook 13 13 Zoll (512GB SSD, AMD Ryzen 5 3500U, 2,1GHz, 8GB RAM)...",Hövelhof,Nordrhein-Westfalen,51.820814,8.658832,eBay
DELL Inspiron Mini 1011 Netbook,Emmerthal,Niedersachsen,52.0460661,9.3834887,eBay
Lenovo ThinkPad T420  4236-DE1 WIN 10 Pro SSD i5 4GB DOCKING,Detmold,Nordrhein-Westfalen,51.936284,8.8791526,eBay
Asus Transformer Pad TF 103 CG,Holle,Niedersachsen,52.0872985,10.1605747,eBay
"Panasonic Toughbook CF-54 14"" i5 2,3GHz 8GB 1TB SSD Full-HD ""Touch"" Win10 Pro",Ennigerloh,Nordrhein-Westfalen,51.8359553,8.0255988,eBay
Gaming Laptop Schenker XMG A726 NBB-Edition inkl. BATTLEBORN,Coppenbrügge,Niedersachsen,52.1202595,9.5493252,eBay
"HP Envy 15-k031ng, 15,6"" FHD TOUCH, 12GB RAM, GTX 850M/4GB, i7-4510U, 1TB SSHD",Kalefeld,Niedersachsen,51.8,10.0333,eBay
"Apple MacBook Pro 13""  ,von 2017 - i5/2,3Ghz/8GB/128GB -space grey-",Verden,Niedersachsen,52.922341,9.228153,eBay
"Sony VAIO 11.6""  VPCYB1S1E   AMD® E-350 - 120GB SSD - 4GB RAM - Windows 7",Boffzen,Niedersachsen,51.7510044,9.3965915,eBay
