itemId,title,globalId,primaryCategory/categoryId,primaryCategory/categoryName,galleryURL,viewItemURL,paymentMethod/0,autoPay,postalCode,location,country,shippingInfo/shippingServiceCost/_,shippingInfo/shippingServiceCost/$/currencyId,shippingInfo/shippingType,shippingInfo/shipToLocations,sellingStatus/currentPrice/_,sellingStatus/currentPrice/$/currencyId,sellingStatus/convertedCurrentPrice/_,sellingStatus/convertedCurrentPrice/$/currencyId,sellingStatus/bidCount,sellingStatus/sellingState,sellingStatus/timeLeft,listingInfo/bestOfferEnabled,listingInfo/buyItNowAvailable,listingInfo/startTime,listingInfo/endTime,listingInfo/listingType,listingInfo/gift,listingInfo/watchCount,distance/_,distance/$/unit,condition/conditionId,condition/conditionDisplayName,isMultiVariationListing,topRatedListing,eBayPlusEnabled,paymentMethod/1,paymentMethod/2,paymentMethod/3,galleryPlusPictureURL,listingInfo/buyItNowPrice/_,listingInfo/buyItNowPrice/$/currencyId,listingInfo/convertedBuyItNowPrice/_,listingInfo/convertedBuyItNowPrice/$/currencyId,productId/_,productId/$/type,paymentMethod/4,subtitle
363207208463,ASUS F509JA-EJ794T i3 8 I rd W10H| 90NB0QE4-M16660 - rot,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/ASUS-F509JA-EJ794T-i3-8-I-rd-W10H-90NB0QE4-M16660-rot-/363207208463,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,702.9,EUR,702.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
174530898712,HP Stream 14 Ax002-ng Netbook Laptop inkl. HP Tasche & 128 GB 🔥SanDisk Ultra 😎,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/m-h3AHSQ-H65Xp4pIfrXm6w/140.jpg,https://www.ebay.de/itm/HP-Stream-14-Ax002-ng-Netbook-Laptop-inkl-HP-Tasche-128-GB-SanDisk-Ultra-/174530898712,CIPInCheckoutEnabled,false,301**,"Hannover,Deutschland",DE,5.99,EUR,Flat,Worldwide,159.95,EUR,159.95,EUR,,Active,P18DT3H45M38S,true,false,2020-11-23T18:11:35.000Z,2020-12-23T18:11:35.000Z,FixedPrice,false,4,60.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
233806989282,Lenovo Thinkpad T540p i5-4210M 8GB RAM 500GB HDD,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mPJrna0HAvm3jQKyYztZwNQ/140.jpg,https://www.ebay.de/itm/Lenovo-Thinkpad-T540p-i5-4210M-8GB-RAM-500GB-HDD-/233806989282,CIPInCheckoutEnabled,false,336**,"Bielefeld,Deutschland",DE,7.0,EUR,Flat,Worldwide,37.49,EUR,37.49,EUR,4,Active,P4DT23H30M6S,false,false,2020-12-03T13:56:03.000Z,2020-12-10T13:56:03.000Z,Auction,false,35,40.0,km,3000,Gebraucht,false,false,false,PayPal,MoneyXferAccepted,,,,,,,,,,
263261475931,Roda Rocky II+ // Outdoor Laptop mit Zubehör // Akku // KFZ Netzteil // Militär,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/pict/263261475931404000000004_1.jpg,https://www.ebay.de/itm/Roda-Rocky-II-Outdoor-Laptop-Zubehor-Akku-KFZ-Netzteil-Militar-/263261475931?var=562259497863,CIPInCheckoutEnabled,false,343**,"Trendelburg,Deutschland",DE,5.99,EUR,Flat,Worldwide,9.99,EUR,9.99,EUR,,Active,P8DT2H50M6S,false,false,2017-10-13T17:16:03.000Z,2020-12-13T17:16:03.000Z,StoreInventory,false,18,90.0,km,3000,Gebraucht,true,false,false,PayPal,MoneyXferAccepted,,,,,,,,,,
224222910325,"Lenovo ThinkPad X1 Yoga 2nd 14"" Full HD IPS Core i5-7300U 8GB 256GB SSD Win10Pro",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mNogCo1rOIveLttAH3oNMwQ/140.jpg,https://www.ebay.de/itm/Lenovo-ThinkPad-X1-Yoga-2nd-14-Full-HD-IPS-Core-i5-7300U-8GB-256GB-SSD-Win10Pro-/224222910325,,false,481**,"Münster,Deutschland",DE,0.0,EUR,Free,Worldwide,499.0,EUR,499.0,EUR,,Active,P0DT1H19M6S,false,false,2020-11-05T15:45:03.000Z,2020-12-05T15:45:03.000Z,FixedPrice,false,6,100.0,km,3000,Gebraucht,false,true,true,,,,,,,,,,,,
254798256349,"NEU HP 8GB RAM, 256GB SSD, Notebook Readytogo Windows 10, 15.6""HD Celeron N4020",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/m7HZCj8AiGLAmntjEH6kGNw/140.jpg,https://www.ebay.de/itm/NEU-HP-8GB-RAM-256GB-SSD-Notebook-Readytogo-Windows-10-15-6-HD-Celeron-N4020-/254798256349,PaymentSeeDescription,false,301**,"Hannover,Deutschland",DE,9.49,EUR,Flat,Worldwide,425.9,EUR,425.9,EUR,,Active,P30DT0H12M28S,false,false,2020-12-04T14:38:25.000Z,2021-01-04T14:38:25.000Z,FixedPrice,false,1,60.0,km,1000,Neu,false,false,false,,,,,,,,,,,,
164546670431,"toshiba satellite L650-1N8, Intel Core i5, 4GB Ram, 500GB HDD, Blu-Ray Laufwerk",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/myvejntlsDK6OQycmoGNihQ/140.jpg,https://www.ebay.de/itm/toshiba-satellite-L650-1N8-Intel-Core-i5-4GB-Ram-500GB-HDD-Blu-Ray-Laufwerk-/164546670431,CIPInCheckoutEnabled,false,272**,"Twistringen,Deutschland",DE,7.0,EUR,Flat,Worldwide,40.0,EUR,40.0,EUR,0,Active,P1DT1H39M36S,false,true,2020-11-29T16:05:33.000Z,2020-12-06T16:05:33.000Z,AuctionWithBIN,false,15,60.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,80.0,EUR,80.0,EUR,,,,
363207208460,"ASUS ZenBook 14 UM431DA-AM011T - AMD Ryzen 5 - 2,1 GHz - 35,6 cm (14 Zoll)",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mbD2vIqnzE4BraZMObb-0yQ/140.jpg,https://www.ebay.de/itm/ASUS-ZenBook-14-UM431DA-AM011T-AMD-Ryzen-5-2-1-GHz-35-6-cm-14-Zoll-/363207208460,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,828.9,EUR,828.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,15035053442,ReferenceID,,
293860289318,"Asus EeePC 1000H, 2 GB RAM, 10“, orig. DVD, Windows, Handbuch",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mZHiC_6XclB_3az5jV5o_0g/140.jpg,https://www.ebay.de/itm/Asus-EeePC-1000H-2-GB-RAM-10-orig-DVD-Windows-Handbuch-/293860289318,CIPInCheckoutEnabled,false,262**,"Wardenburg,Deutschland",DE,0.0,EUR,Free,Worldwide,15.5,EUR,15.5,EUR,8,Active,P2DT4H9M25S,false,false,2020-11-27T18:35:22.000Z,2020-12-07T18:35:22.000Z,Auction,false,9,100.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,PaymentSeeDescription,,,,,,,,MoneyXferAccepted,
143847641492,15.6 Zoll Laptop 4GB RAM 64GB SSD Intel Celeron J3160 Windows 10 Pro Computer mi,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/pict/1438476414924040_4.jpg,https://www.ebay.de/itm/15-6-Zoll-Laptop-4GB-RAM-64GB-SSD-Intel-Celeron-J3160-Windows-10-Pro-Computer-mi-/143847641492?var=443072318603,PayPal,true,312**,"Lehrte,Deutschland",DE,0.0,EUR,Free,Worldwide,349.0,EUR,349.0,EUR,,Active,P12DT2H43M8S,false,false,2020-11-19T05:09:07.000Z,2020-12-17T17:09:06.000Z,FixedPrice,false,,80.0,km,1000,Neu,true,false,false,,,,,,,,,,,,
363207208522,"HP ProBook BND_9CB53ES_6GQ-01090 - 15,6'' Notebook - Core i5 Mobile 39 cm",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/HP-ProBook-BND-9CB53ES-6GQ-01090-15-6-Notebook-Core-i5-Mobile-39-cm-/363207208522,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1168.9,EUR,1168.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:13.000Z,2021-01-04T14:58:13.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
224222910325,"Lenovo ThinkPad X1 Yoga 2nd 14"" Full HD IPS Core i5-7300U 8GB 256GB SSD Win10Pro",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mNogCo1rOIveLttAH3oNMwQ/140.jpg,https://www.ebay.de/itm/Lenovo-ThinkPad-X1-Yoga-2nd-14-Full-HD-IPS-Core-i5-7300U-8GB-256GB-SSD-Win10Pro-/224222910325,,false,481**,"Münster,Deutschland",DE,0.0,EUR,Free,Worldwide,499.0,EUR,499.0,EUR,,Active,P0DT1H19M5S,false,false,2020-11-05T15:45:03.000Z,2020-12-05T15:45:03.000Z,FixedPrice,false,6,100.0,km,3000,Gebraucht,false,true,true,,,,,,,,,,,,
254798256349,"NEU HP 8GB RAM, 256GB SSD, Notebook Readytogo Windows 10, 15.6""HD Celeron N4020",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/m7HZCj8AiGLAmntjEH6kGNw/140.jpg,https://www.ebay.de/itm/NEU-HP-8GB-RAM-256GB-SSD-Notebook-Readytogo-Windows-10-15-6-HD-Celeron-N4020-/254798256349,PaymentSeeDescription,false,301**,"Hannover,Deutschland",DE,9.49,EUR,Flat,Worldwide,425.9,EUR,425.9,EUR,,Active,P30DT0H12M27S,false,false,2020-12-04T14:38:25.000Z,2021-01-04T14:38:25.000Z,FixedPrice,false,1,60.0,km,1000,Neu,false,false,false,,,,,,,,,,,,
164546670431,"toshiba satellite L650-1N8, Intel Core i5, 4GB Ram, 500GB HDD, Blu-Ray Laufwerk",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/myvejntlsDK6OQycmoGNihQ/140.jpg,https://www.ebay.de/itm/toshiba-satellite-L650-1N8-Intel-Core-i5-4GB-Ram-500GB-HDD-Blu-Ray-Laufwerk-/164546670431,CIPInCheckoutEnabled,false,272**,"Twistringen,Deutschland",DE,7.0,EUR,Flat,Worldwide,40.0,EUR,40.0,EUR,0,Active,P1DT1H39M35S,false,true,2020-11-29T16:05:33.000Z,2020-12-06T16:05:33.000Z,AuctionWithBIN,false,15,60.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,80.0,EUR,80.0,EUR,,,,
363207208460,"ASUS ZenBook 14 UM431DA-AM011T - AMD Ryzen 5 - 2,1 GHz - 35,6 cm (14 Zoll)",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mbD2vIqnzE4BraZMObb-0yQ/140.jpg,https://www.ebay.de/itm/ASUS-ZenBook-14-UM431DA-AM011T-AMD-Ryzen-5-2-1-GHz-35-6-cm-14-Zoll-/363207208460,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,828.9,EUR,828.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,15035053442,ReferenceID,,
293860289318,"Asus EeePC 1000H, 2 GB RAM, 10“, orig. DVD, Windows, Handbuch",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mZHiC_6XclB_3az5jV5o_0g/140.jpg,https://www.ebay.de/itm/Asus-EeePC-1000H-2-GB-RAM-10-orig-DVD-Windows-Handbuch-/293860289318,CIPInCheckoutEnabled,false,262**,"Wardenburg,Deutschland",DE,0.0,EUR,Free,Worldwide,15.5,EUR,15.5,EUR,8,Active,P2DT4H9M24S,false,false,2020-11-27T18:35:22.000Z,2020-12-07T18:35:22.000Z,Auction,false,9,100.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,PaymentSeeDescription,,,,,,,,MoneyXferAccepted,
293875008092,Acer SF514-55GT-72L0 i7 16 N bu W10H| NX.HXAEV.003 - Core i7 - 512 GB,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/Acer-SF514-55GT-72L0-i7-16-N-bu-W10H-NX-HXAEV-003-Core-i7-512-GB-/293875008092,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1549.9,EUR,1549.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
293875008155,"Dell XPS 17 9700 - 17'' Notebook - Core i5 4,5 GHz 43 cm (BND_81XHT_QQ2-00928)",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/Dell-XPS-17-9700-17-Notebook-Core-i5-4-5-GHz-43-cm-BND-81XHT-QQ2-00928-/293875008155,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,2206.9,EUR,2206.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
293875008082,"Acer 15 (EX215-52-50SH)/15,6'' Full HD, Intel i5-1035G1 8GB RAM, 512GB SSD,",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/Acer-15-EX215-52-50SH-15-6-Full-HD-Intel-i5-1035G1-8GB-RAM-512GB-SSD-/293875008082,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,825.9,EUR,825.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
164527706167,"HP ZBook 15 G3 i7-6700HQ 4x 2,60GHz 512GB M.2 32GB Quadro M2000M TB FP BT W10",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/m1fv7ovQeukdPiAee3lknoQ/140.jpg,https://www.ebay.de/itm/HP-ZBook-15-G3-i7-6700HQ-4x-2-60GHz-512GB-M-2-32GB-Quadro-M2000M-TB-FP-BT-W10-/164527706167,CashOnPickup,false,321**,"Bad Salzuflen,Deutschland",DE,0.0,EUR,Free,Worldwide,679.0,EUR,679.0,EUR,,Active,P15DT19H12M5S,true,false,2020-11-21T09:38:03.000Z,2020-12-21T09:38:03.000Z,StoreInventory,false,11,30.0,km,2500,Vom Verkäufer generalüberholt,false,true,false,,,,,,,,,,,,
151577897016,Dell Latitude E6410 14 Zoll i5 8GB RAM 250GB HDD Windows 7 DVD-RW A Ware,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mEJf7pJwsAAdskHzNPe83lw/140.jpg,https://www.ebay.de/itm/Dell-Latitude-E6410-14-Zoll-i5-8GB-RAM-250GB-HDD-Windows-7-DVD-RW-A-Ware-/151577897016,CIPInCheckoutEnabled,false,301**,"Hannover,Deutschland",DE,0.0,EUR,Free,Worldwide,160.0,EUR,160.0,EUR,,Active,P29DT23H52M15S,false,false,2015-02-04T14:18:13.000Z,2021-01-04T14:18:13.000Z,StoreInventory,false,29,60.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,gebraucht - A Ware - Business Notebook Laptop
124470291214,"Gaming Alienware M14X R2 i7-3630QM 14"" / 12GB RAM / 256GB SSD +1TB HDD",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mQ1trbNCuSCXEwPj2NssjXQ/140.jpg,https://www.ebay.de/itm/Gaming-Alienware-M14X-R2-i7-3630QM-14-12GB-RAM-256GB-SSD-1TB-HDD-/124470291214,CIPInCheckoutEnabled,false,304**,"Hannover,Deutschland",DE,7.99,EUR,Flat,Worldwide,499.99,EUR,499.99,EUR,,Active,P29DT3H32M34S,false,false,2020-12-03T17:58:32.000Z,2021-01-03T17:58:32.000Z,FixedPrice,false,1,60.0,km,3000,Gebraucht,false,false,false,CashOnPickup,PayPal,MoneyXferAccepted,,,,,,,,,
284097030733,"Lenovo L460, i3-6100, 1920x1080, 8GB, 480GB SSD, Windows 10 Pro, Zubehör",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mCwkIsaM2PpyDMp7f_1b8iQ/140.jpg,https://www.ebay.de/itm/Lenovo-L460-i3-6100-1920x1080-8GB-480GB-SSD-Windows-10-Pro-Zubehor-/284097030733,PayPal,false,315**,"Wunstorf,Deutschland",DE,7.59,EUR,Flat,Worldwide,160.0,EUR,160.0,EUR,0,Active,P0DT4H49M7S,true,false,2020-11-28T19:15:05.000Z,2020-12-05T19:15:05.000Z,Auction,false,13,40.0,km,3000,Gebraucht,false,false,false,,,,,,,,,,,,
363207208525,"HP ProBook BND_6HM70ES_6GQ-01090 - 15,6'' Notebook - Core i7 Mobile 39 cm",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/HP-ProBook-BND-6HM70ES-6GQ-01090-15-6-Notebook-Core-i7-Mobile-39-cm-/363207208525,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1219.9,EUR,1219.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:13.000Z,2021-01-04T14:58:13.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
363207208428,Acer Aspire 3 A317-52-53EA - Intel Core i5 Prozessoren der 10. Generation,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mmFQt5Psz47Mh5s0kx4nQUg/140.jpg,https://www.ebay.de/itm/Acer-Aspire-3-A317-52-53EA-Intel-Core-i5-Prozessoren-10-Generation-/363207208428,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,873.9,EUR,873.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
363207208530,"Huawei MateBook D 14 WAQ9AR 35,56cm (14,0'') IPS, Ryzen 5 3500U 8GB RAM, 256GB",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/Huawei-MateBook-D-14-WAQ9AR-35-56cm-14-0-IPS-Ryzen-5-3500U-8GB-RAM-256GB-/363207208530,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,734.9,EUR,734.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:13.000Z,2021-01-04T14:58:13.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
363207208543,Lenovo ThinkBook 14s Yoga G1 14.0'' i5-1035G1 8/256GB FHD W10P - Notebook,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mxgPM3ir_34hi4PYTkHozGA/140.jpg,https://www.ebay.de/itm/Lenovo-ThinkBook-14s-Yoga-G1-14-0-i5-1035G1-8-256GB-FHD-W10P-Notebook-/363207208543,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1097.9,EUR,1097.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:13.000Z,2021-01-04T14:58:13.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
254798329762,"NEU HP 8GB RAM 256GB SSD, Notebook Windows 10, 15.6""HD Celeron N4020, Readytogo",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs3.ebaystatic.com/m/m7HZCj8AiGLAmntjEH6kGNw/140.jpg,https://www.ebay.de/itm/NEU-HP-8GB-RAM-256GB-SSD-Notebook-Windows-10-15-6-HD-Celeron-N4020-Readytogo-/254798329762,PaymentSeeDescription,false,301**,"Hannover,Deutschland",DE,9.49,EUR,Flat,Worldwide,440.01,EUR,440.01,EUR,0,Active,P0DT1H51M29S,false,true,2020-12-04T16:17:27.000Z,2020-12-05T16:17:27.000Z,AuctionWithBIN,false,1,60.0,km,1000,Neu,false,false,false,,,,,620.01,EUR,620.01,EUR,,,,
224231935840,"DELL Latitude E5540 Intel i5-4310 4GB RAM 128GB SSD 15,4"" Full HD Windows 10 Pro",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/myGFOzgq4JJuKcsbKtIVKFQ/140.jpg,https://www.ebay.de/itm/DELL-Latitude-E5540-Intel-i5-4310-4GB-RAM-128GB-SSD-15-4-Full-HD-Windows-10-Pro-/224231935840,,false,481**,"Münster,Deutschland",DE,0.0,EUR,Free,Worldwide,299.0,EUR,299.0,EUR,,Active,P7DT2H46M55S,false,false,2020-11-12T17:12:53.000Z,2020-12-12T17:12:53.000Z,FixedPrice,false,4,100.0,km,3000,Gebraucht,false,true,true,,,,,,,,,,,,
363207208575,TERRA MOBILE 1715VMSO - Notebook - Core i5 Mobile (1220704),EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/m0JbHR_aengQchT8TWUxryA/140.jpg,https://www.ebay.de/itm/TERRA-MOBILE-1715VMSO-Notebook-Core-i5-Mobile-1220704-/363207208575,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1129.9,EUR,1129.9,EUR,,Active,P30DT0H32M16S,false,false,2020-12-04T14:58:14.000Z,2021-01-04T14:58:14.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
143819294704,"Fujitsu Esprimo Mobile V6535  2,2GHz  1GB RAM,150GB HDD  Notebook",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mhUt9iNSG2Xhw-EfnctkdvA/140.jpg,https://www.ebay.de/itm/Fujitsu-Esprimo-Mobile-V6535-2-2GHz-1GB-RAM-150GB-HDD-Notebook-/143819294704,CIPInCheckoutEnabled,false,336**,"Bielefeld,Deutschland",DE,6.5,EUR,Flat,Worldwide,49.0,EUR,49.0,EUR,,Active,P28DT2H22M14S,false,false,2020-11-02T16:48:12.000Z,2021-01-02T16:48:12.000Z,StoreInventory,false,6,40.0,km,3000,Gebraucht,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
363207208504,HP ENVY 13-ah0004ng 1.60GHz i5-8250U Intel Core i5 (4JS66EA),EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs1.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/HP-ENVY-13-ah0004ng-1-60GHz-i5-8250U-Intel-Core-i5-4JS66EA-/363207208504,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1084.9,EUR,1084.9,EUR,,Active,P30DT0H32M15S,false,false,2020-12-04T14:58:13.000Z,2021-01-04T14:58:13.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,13031071760,ReferenceID,,
293875008123,ASUS F509JA-EJ602 i5 8 I sr noOS| 90NB0QE1-M16700 - Core i5 - 8 GB,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/ASUS-F509JA-EJ602-i5-8-I-sr-noOS-90NB0QE1-M16700-Core-i5-8-GB-/293875008123,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,702.9,EUR,702.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
233798244629,ASUS F201E-KX063H Notebook,EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs2.ebaystatic.com/m/mRaccK3ShUFVfHUXWhQC3dg/140.jpg,https://www.ebay.de/itm/ASUS-F201E-KX063H-Notebook-/233798244629,CIPInCheckoutEnabled,false,306**,"Hannover,Deutschland",DE,7.0,EUR,Flat,Worldwide,20.5,EUR,20.5,EUR,4,Active,P1DT6H28M47S,false,false,2020-11-26T20:54:45.000Z,2020-12-06T20:54:45.000Z,Auction,false,9,70.0,km,3000,Gebraucht,false,false,false,MoneyXferAccepted,,,,,,,,,,,
363207208451,"Dell R8K5D?B2C - 15,6'' Notebook - Core i5 2,5 GHz 39,6 cm",EBAY-DE,177,PC Notebooks & Netbooks,https://thumbs4.ebaystatic.com/m/mpRa1qNEHL27yBJs1Hg-QhA/140.jpg,https://www.ebay.de/itm/Dell-R8K5D-B2C-15-6-Notebook-Core-i5-2-5-GHz-39-6-cm-/363207208451,CIPInCheckoutEnabled,false,309**,"Wedemark,Deutschland",DE,6.9,EUR,Flat,Worldwide,1340.9,EUR,1340.9,EUR,,Active,P30DT0H32M14S,false,false,2020-12-04T14:58:12.000Z,2021-01-04T14:58:12.000Z,StoreInventory,false,,70.0,km,1000,Neu,false,true,false,PayPal,MoneyXferAccepted,,,,,,,,,,
